freq_paiement;langue;type_prof;alimentation;type_territoire;utilisation;presence_alarme;marque_voiture;sexe;cout1;cout2;cout3;cout4;nbsin;exposition;cout;age;duree_permis
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,660273973;;29;10
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;FIAT;M;;;;;0;0,336986301;;30;11
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,17260274;;31;12
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,997260274;;31;12
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,219178082;;32;13
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;GM;M;;;;;0;1;;42;24
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;GM;M;;;;;0;0,997260274;;44;26
mensuel;A;Technicien;Végétalien;Rural;Travail-occasionnel;oui;VOLVO;M;;;;;0;0,202739726;;35;17
mensuel;A;Technicien;Végétalien;Urbain;Travail-occasionnel;oui;VOLVO;M;;;;;0;0,210958904;;35;17
mensuel;A;Technicien;Végétalien;Urbain;Travail-occasionnel;oui;AUDI;M;;;;;0;0,01369863;;36;18
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;AUDI;M;;;;;0;0,997260274;;36;18
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;AUDI;M;;;;;0;0,997260274;;37;19
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;AUDI;M;;;;;0;0,997260274;;38;20
annuel;F;Hockeyeur;Végétalien;Semi-urbain;Travail-quotidien;oui;HONDA;F;;;;;0;1;;36;18
annuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;HONDA;F;;;;;0;0,997260274;;37;19
annuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;HONDA;F;;;;;0;0,997260274;;38;20
mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;MAZDA;F;;;;;0;0,024657534;;33;8
mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;F;;;;;0;1;;25;4
mensuel;F;Avocat;Végétalien;Semi-urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,115068493;;27;6
mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,046575342;;27;6
mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,208219178;;27;6
mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,701369863;;28;7
mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;;;;;0;0,032876712;;28;7
mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;;;;;0;0,997260274;;28;7
annuel;A;Ingénieur;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;M;;;;;0;1;;53;34
annuel;A;Ingénieur;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;M;;;;;0;0,997260274;;54;35
annuel;A;Ingénieur;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;M;;;;;0;0,997260274;;55;36
annuel;A;Ingénieur;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;M;;;;;0;0,410958904;;56;37
annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,983561644;;45;25
annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,01369863;;46;26
annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,997260274;;46;26
mensuel;F;Infirmière;Végétalien;Rural;Travail-occasionnel;oui;RENAULT;M;;;;;0;0,178082192;;28;8
mensuel;F;Infirmière;Végétarien;Rural;Travail-occasionnel;oui;RENAULT;M;;;;;0;0,224657534;;28;8
mensuel;F;Avocat;Végétalien;Semi-urbain;Travail-occasionnel;non;AUDI;M;;;;;0;0,997260274;;34;15
annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;F;;;;;0;0,630136986;;62;30
annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;FIAT;F;;;;;0;0,997260274;;40;9
annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;FIAT;F;;;;;0;0,978082192;;41;10
annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;;;;;0;0,016438356;;42;11
annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;FIAT;F;;;;;0;0,287671233;;43;12
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;oui;HONDA;M;;;;;0;0,457534247;;38;20
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;M;;;;;0;0,468493151;;39;21
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;1;;44;23
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,997260274;;45;24
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,2;;46;25
mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,997260274;;47;26
mensuel;A;Technicien;Végétalien;Urbain;Travail-quotidien;oui;VOLVO;M;;;;;0;1;;38;14
mensuel;A;Technicien;Végétarien;Urbain;Travail-quotidien;oui;VOLVO;M;;;;;0;0,106849315;;40;16
mensuel;A;Technicien;Végétarien;Urbain;Travail-quotidien;oui;VOLVO;M;712,2670807;;;;1;0,797260274;712,27;40;16
mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,093150685;;40;20
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;M;;;;;0;1;;45;25
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;PEUGEOT;F;;;;;0;0,997260274;;67;26
mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;PEUGEOT;F;;;;;0;0,342465753;;69;28
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,465753425;;53;31
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,997260274;;54;32
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,947945205;;55;33
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,997260274;;56;34
mensuel;F;Autre;Carnivore;Semi-urbain;Travail-occasionnel;oui;MAZDA;M;;;;;0;1;;29;10
mensuel;F;Autre;Carnivore;Semi-urbain;Travail-occasionnel;oui;MAZDA;M;;;;;0;0,997260274;;30;11
mensuel;F;Autre;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;M;;;;;0;0,101369863;;32;13
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;FORD;M;;;;;0;0,961643836;;38;16
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;DAEWOO;M;;;;;0;0,032876712;;39;17
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;DAEWOO;M;;;;;0;0,997260274;;39;17
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;1120,645963;;;;1;0,082191781;1120,65;30;11
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,915068493;;30;11
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,04109589;;31;12
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,953424658;;31;12
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,997260274;;33;14
mensuel;F;Technicien;Végétarien;Semi-urbain;Loisir;oui;NISSAN;M;116602,2981;;;;1;0,742465753;116602,3;51;30
mensuel;F;Technicien;Carnivore;Semi-urbain;Loisir;oui;NISSAN;M;6091,714286;1000,813665;;;2;0,997260274;7092,53;53;32
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,126027397;;50;23
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,997260274;;50;23
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,010958904;;51;24
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,983561644;;51;24
mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,997260274;;52;25
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;HONDA;M;2577,478261;;;;1;0,260273973;2577,48;45;25
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,736986301;;46;26
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,156164384;;47;27
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,167123288;;47;27
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,035616438;;48;28
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,24109589;;48;28
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,753424658;;49;29
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;;;;;0;0,150684932;;24;3
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;185,378882;;;;1;0,846575342;185,38;24;3
mensuel;F;Hockeyeur;Végétarien;Urbain;Travail-quotidien;oui;TOYOTA;F;;;;;0;0,117808219;;35;15
mensuel;F;Hockeyeur;Végétarien;Urbain;Travail-quotidien;oui;TOYOTA;F;;;;;0;0,997260274;;35;15
mensuel;F;Hockeyeur;Végétarien;Urbain;Travail-quotidien;oui;TOYOTA;F;;;;;0;0,279452055;;36;16
mensuel;F;Hockeyeur;Végétarien;Urbain;Travail-quotidien;non;GM;F;;;;;0;0,715068493;;37;17
mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;AUDI;M;28650,1118;;;;1;1;28650,11;37;15
mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;AUDI;M;;;;;0;0,060273973;;38;16
mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;FORD;M;993,8509317;1791,298137;2080,919255;521,3602484;4;0,693150685;5387,43;38;16
mensuel;F;Ingénieur;Végétalien;Semi-urbain;Travail-quotidien;oui;FORD;F;;;;;0;1;;52;32
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;non;SKODA;M;;;;;0;0,997260274;;63;41
annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;GM;M;;;;;0;0,997260274;;37;16
annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;GM;M;;;;;0;0,128767123;;38;17
annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;260,4720497;;;;1;0,865753425;260,47;38;17
annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;161,6645963;;;;1;0,997260274;161,66;39;18
mensuel;F;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;FIAT;F;;;;;0;0,468493151;;28;7
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;PEUGEOT;F;11458,54658;;;;1;0,528767123;11458,55;29;8
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;PEUGEOT;F;;;;;0;0,216438356;;29;8
annuel;A;Informaticien;Végétarien;Urbain;Loisir;non;VOLKSWAGEN;M;;;;;0;0,709589041;;44;18
annuel;A;Informaticien;Végétarien;Urbain;Loisir;non;VOLKSWAGEN;M;;;;;0;0,997260274;;46;20
annuel;A;Informaticien;Végétarien;Urbain;Loisir;non;VOLKSWAGEN;M;;;;;0;0,997260274;;47;21
annuel;A;Informaticien;Végétalien;Urbain;Loisir;oui;VOLKSWAGEN;M;;;;;0;1;;44;18
annuel;A;Informaticien;Végétalien;Urbain;Loisir;oui;VOLKSWAGEN;M;;;;;0;0,608219178;;46;20
annuel;A;Informaticien;Végétalien;Urbain;Loisir;oui;VOLKSWAGEN;M;;;;;0;0,594520548;;47;21
annuel;A;Informaticien;Végétalien;Urbain;Loisir;oui;NISSAN;M;;;;;0;0,4;;48;22
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;non;FORD;F;;;;;0;0,55890411;;49;28
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;non;FORD;F;;;;;0;0,997260274;;50;29
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;non;FORD;F;975,2546584;;;;1;0,997260274;975,25;52;31
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;586,8136646;;;;1;1;586,81;51;28
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;117437,0435;;;;1;0,997260274;117437,04;52;29
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;0,073972603;;53;30
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,997260274;;39;20
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,997260274;;40;21
mensuel;A;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;1;;38;19
mensuel;A;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,997260274;;39;20
mensuel;A;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;;;;;0;0,997260274;;40;21
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,463013699;;30;9
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;F;;;;;0;0,534246575;;30;9
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;F;;;;;0;0,997260274;;32;11
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MITSUBISHI;F;;;;;0;0,734246575;;35;16
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MITSUBISHI;F;;;;;0;0,263013699;;36;17
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MITSUBISHI;F;;;;;0;0,682191781;;36;17
annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MITSUBISHI;F;;;;;0;0,312328767;;37;18
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;SUZUKI;F;;;;;0;0,997260274;;40;17
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;SUZUKI;F;;;;;0;0,997260274;;42;19
annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;ALFA ROMEO;M;;;;;0;1;;37;19
annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;ALFA ROMEO;M;;;;;0;0,77260274;;38;20
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;1;;22;3
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,997260274;;23;4
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;PEUGEOT;M;2821,826087;;;;1;0,745205479;2821,83;24;5
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;F;;;;;0;1;;45;25
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;F;;;;;0;0,997260274;;46;26
mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;F;;;;;0;0,194520548;;47;27
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,8;;43;15
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,997260274;;44;16
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;TOYOTA;F;;;;;0;0,997260274;;25;4
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;TOYOTA;F;;;;;0;0,553424658;;26;5
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,997260274;;53;21
annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;HONDA;F;;;;;0;0,997260274;;50;12
annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;SUBARU;F;;;;;0;0,191780822;;52;14
annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;SUBARU;F;;;;;0;1;;52;14
mensuel;F;Technicien;Végétarien;Rural;Travail-occasionnel;oui;TOYOTA;M;;;;;0;1;;29;7
mensuel;F;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;TOYOTA;M;;;;;0;0,273972603;;31;9
mensuel;F;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;TOYOTA;M;;;;;0;0,997260274;;31;9
mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;FORD;F;;;;;0;0,997260274;;43;14
mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;FORD;F;;;;;0;0,065753425;;44;15
mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;FORD;F;;;;;0;0,915068493;;44;15
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;GM;M;303292,9938;;;;1;1;303292,99;26;7
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;GM;M;;;;;0;0,024657534;;27;8
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,969863014;;27;8
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;HONDA;M;;;;;0;0,997260274;;28;9
annuel;A;Technicien;Végétalien;Urbain;Travail-occasionnel;non;HONDA;M;2077,627329;;;;1;0,695890411;2077,63;29;10
annuel;F;Technicien;Carnivore;Urbain;Travail-quotidien;oui;FORD;F;;;;;0;1;;50;32
annuel;F;Technicien;Carnivore;Urbain;Travail-quotidien;oui;FORD;F;38,47826087;;;;1;0,997260274;38,48;51;33
annuel;F;Technicien;Carnivore;Urbain;Travail-quotidien;oui;FORD;F;;;;;0;0,997260274;;52;34
annuel;F;Technicien;Carnivore;Urbain;Travail-quotidien;oui;FORD;F;;;;;0;0,997260274;;53;35
mensuel;A;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,336986301;;55;30
mensuel;A;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,660273973;;55;30
mensuel;A;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,997260274;;56;31
mensuel;A;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,997260274;;57;32
mensuel;A;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;;;;;0;0,997260274;;58;33
mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;non;TOYOTA;F;;;;;0;0,473972603;;59;31
mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;F;;;;;0;1;;45;20
mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;F;;;;;0;0,997260274;;47;22
mensuel;A;Avocat;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;F;;;;;0;0,997260274;;48;23
annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;0,975342466;;39;16
annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;0,378082192;;41;18
annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;0,616438356;;41;18
annuel;F;Autre;Végétarien;Urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,580821918;;31;11
annuel;F;Autre;Végétarien;Urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,997260274;;32;12
annuel;F;Autre;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;1265,565217;;;;1;0,997260274;1265,57;33;13
annuel;F;Autre;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;;;;;0;0,997260274;;34;14
mensuel;F;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;FORD;F;;;;;0;0,326027397;;35;17
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;FORD;F;;;;;0;0,671232877;;36;18
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;FORD;F;;;;;0;0,997260274;;36;18
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;FORD;F;;;;;0;0,997260274;;38;20
mensuel;A;Technicien;Végétalien;Urbain;Travail-occasionnel;non;FORD;M;24120,73913;;;;1;1;24120,74;25;7
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;FORD;M;38,47826087;366,8198758;;;2;0,956164384;405,3;26;8
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;FORD;M;;;;;0;0,038356164;;27;9
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;FORD;M;198,068323;;;;1;0,8;198,07;27;9
mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;FORD;M;;;;;0;0,997260274;;28;10
mensuel;F;Informaticien;Végétarien;Semi-urbain;Travail-occasionnel;oui;MAZDA;F;265,2608696;;;;1;0,764383562;265,26;28;9
mensuel;F;Professeur;Carnivore;Semi-urbain;Travail-occasionnel;oui;HONDA;M;;;;;0;0,38630137;;47;27
mensuel;F;Professeur;Carnivore;Semi-urbain;Travail-occasionnel;oui;HONDA;M;;;;;0;0,328767123;;47;27
mensuel;F;Professeur;Carnivore;Semi-urbain;Travail-occasionnel;oui;HONDA;M;;;;;0;0,279452055;;47;27
mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;;;;;0;0,542465753;;36;15
mensuel;F;Actuaire;Végétalien;Semi-urbain;Travail-quotidien;oui;PEUGEOT;M;;;;;0;1;;47;27
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-quotidien;oui;PEUGEOT;M;;;;;0;0,997260274;;48;28
mensuel;F;Actuaire;Végétarien;Semi-urbain;Travail-quotidien;oui;PEUGEOT;M;42034,34161;;;;1;0,997260274;42034,34;49;29
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;FORD;F;;;;;0;0,602739726;;41;4
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,394520548;;42;5
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,997260274;;42;5
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;;;;;0;0,679452055;;43;6
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,315068493;;44;7
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;HONDA;F;;;;;0;0,997260274;;44;7
mensuel;A;Actuaire;Carnivore;Urbain;Travail-occasionnel;oui;AUDI;M;;;;;0;1;;56;38
mensuel;A;Actuaire;Carnivore;Urbain;Travail-occasionnel;oui;AUDI;M;;;;;0;0,997260274;;57;39
mensuel;A;Actuaire;Carnivore;Urbain;Travail-occasionnel;oui;AUDI;M;;;;;0;0,997260274;;58;40
mensuel;A;Actuaire;Carnivore;Urbain;Travail-occasionnel;oui;AUDI;M;;;;;0;0,997260274;;59;41
mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-quotidien;oui;HONDA;F;;;;;0;1;;54;25
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;oui;HONDA;F;;;;;0;0,997260274;;55;26
mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;oui;HONDA;F;;;;;0;0,997260274;;56;27
annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;TOYOTA;F;6213,490683;;;;1;0,997260274;6213,49;43;27
annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;TOYOTA;F;;;;;0;0,997260274;;44;28
mensuel;F;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,41369863;;26;7
mensuel;F;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;GM;F;454,7515528;;;;1;0,583561644;454,75;26;7
mensuel;F;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,997260274;;27;8
mensuel;F;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;GM;F;9355,248447;;;;1;0,997260274;9355,25;28;9
mensuel;F;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;GM;F;;;;;0;0,997260274;;29;10
mensuel;F;Professeur;Carnivore;Semi-urbain;Travail-occasionnel;oui;GM;M;5969,236025;;;;1;0,723287671;5969,24;40;22
mensuel;F;Professeur;Carnivore;Semi-urbain;Travail-occasionnel;oui;GM;M;7,453416149;;;;1;0,271232877;7,45;41;23
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;GM;F;;;;;0;1;;34;14
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;GM;F;;;;;0;0,802739726;;35;15
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;GM;F;;;;;0;0,997260274;;36;16
mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;GM;F;;;;;0;0,997260274;;37;17
annuel;A;Technicien;Végétalien;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;1;;35;16
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;0,997260274;;36;17
annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;;;;;0;0,997260274;;37;18
annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;M;;;;;0;0,02739726;;29;6
